"","AwayTeamName","HomeTeamName","Line","ProfitLine","Date"
"25996","TCU","Oklahoma U",-11.5,-105,2015-02-28
"25997","TCU","Oklahoma U",-20,-102,2016-02-02
"25998","TCU","Oklahoma U",-3.5,-105,2017-03-04
"25999","TCU","Oklahoma U",-6.5,-102,2018-01-13
"26000","TCU","Oregon State",-9.5,-107,2012-03-19
"26001","TCU","Rhode Island",-8,-102,2015-11-24
"26002","TCU","Rice",-2.5,-105,2011-01-02
"26003","TCU","Rice",4,-107,2012-12-22
"26004","TCU","San Diego State",-20.5,-105,2011-02-05
"26005","TCU","San Diego State",-11,-107,2012-02-04
"26006","TCU","SMU",-2.5,-105,2012-02-08
"26007","TCU","SMU",-9.5,-102,2013-11-08
"26008","TCU","SMU",-2.5,-105,2016-12-07
"26009","TCU","St. Bonaventure",9,-110,2017-11-25
"26010","TCU","Texas",-12,-103,2013-02-02
"26011","TCU","Texas",-11,-103,2013-03-13
"26012","TCU","Texas",-17.5,-105,2014-03-05
"26013","TCU","Texas",-9.5,-108,2015-02-11
"26014","TCU","Texas",-11.5,-105,2016-01-26
"26015","TCU","Texas",-1.5,-105,2017-01-11
"26016","TCU","Texas",-1.5,-107,2018-01-10
"26017","TCU","Texas Tech",-6,-105,2010-12-08
"26018","TCU","Texas Tech",-5.5,-101,2013-03-02
"26019","TCU","Texas Tech",-10,-107,2014-02-01
"26020","TCU","Texas Tech",2.5,-107,2015-01-17
"26021","TCU","Texas Tech",-11.5,-102,2016-02-23
"26022","TCU","Texas Tech",-7.5,-110,2016-03-09
"26023","TCU","Texas Tech",-4,-107,2017-01-18
"26024","TCU","Texas Tech",-4,-108,2018-03-03
"26025","TCU","Tulsa",-6.5,-101,2010-12-30
"26026","TCU","Tulsa",-7.5,-103,2012-12-08
"26027","TCU","Tulsa",-6.5,-105,2013-11-29
"26028","TCU","UNLV",-16,-107,2011-01-08
"26029","TCU","UNLV",-19,-105,2012-01-18
"26030","TCU","UNLV",6,-106,2016-11-25
"26031","TCU","USC",-7.5,-105,2011-12-19
"26032","TCU","Utah",-6.5,-108,2011-02-22
"26033","TCU","Vanderbilt",3,-102,2018-01-27
"26034","TCU","Virginia",-9.5,-108,2011-11-18
"26035","TCU","Washington State",-14,-105,2013-11-24
"26036","TCU","Washington U",-6,-110,2015-12-08
"26037","TCU","West Virginia",-13.5,-105,2013-01-23
"26038","TCU","West Virginia",-16.5,-103,2014-03-01
"26039","TCU","West Virginia",-10,-105,2015-01-24
"26040","TCU","West Virginia",-18,-101,2016-02-13
"26041","TCU","West Virginia",-16.5,-110,2016-03-10
"26042","TCU","West Virginia",-13.5,-102,2017-01-07
"26043","TCU","West Virginia",-8.5,-109,2018-02-12
"26044","TCU","Wyoming",-3,-107,2011-02-12
"26045","TCU","Wyoming",2,-109,2011-03-09
"26046","TCU","Wyoming",-8,-102,2012-02-28
"26047","Temple","Buffalo",7.5,-105,2012-11-28
"26048","Temple","Butler",-6.5,-102,2013-01-26
"26049","Temple","Butler",-8,-108,2015-11-20
"26050","Temple","California",4.5,101,2010-11-25
"26051","Temple","Central Florida",-4,-108,2014-01-04
"26052","Temple","Central Florida",7.5,-105,2015-01-28
"26053","Temple","Central Florida",3.5,-103,2016-02-06
"26054","Temple","Central Florida",-1.5,-102,2016-12-31
"26055","Temple","Central Florida",-5,-110,2018-01-07
"26056","Temple","Central Michigan",8,-105,2010-12-01
"26057","Temple","Charlotte",1,-105,2013-02-24
"26058","Temple","Charlotte U",3,-108,2012-01-25
"26059","Temple","Cincinnati",-15,-106,2014-01-14
"26060","Temple","Cincinnati",-7,-103,2015-01-17
"26061","Temple","Cincinnati",-11.5,-105,2015-12-29
"26062","Temple","Cincinnati",-12.5,-102,2017-01-18
"26063","Temple","Cincinnati",-15,-105,2018-01-24
"26064","Temple","Clemson",-4.5,-102,2013-11-21
"26065","Temple","Clemson",-2.5,-107,2017-11-19
"26066","Temple","Connecticut",-12,-103,2014-01-21
"26067","Temple","Connecticut",-7.5,-101,2014-12-31
"26068","Temple","Connecticut",-10,-110,2016-01-05
"26069","Temple","Connecticut",-1.5,-101,2017-01-11
"26070","Temple","Connecticut",2.5,-101,2018-02-28
"26071","Temple","Dayton",3,-108,2011-02-12
"26072","Temple","Dayton",-3.5,-102,2013-02-09
"26073","Temple","Delaware",7,-105,2011-12-30
"26074","Temple","Delaware",11,-109,2014-12-18
"26075","Temple","DePaul",6,-105,2016-12-10
"26076","Temple","Duke",-13.5,-101,2011-02-23
"26077","Temple","Duke",-7.5,-102,2012-12-08
"26078","Temple","Duke",-17.5,-101,2014-11-21
"26079","Temple","Duquesne",-1.5,-107,2011-01-15
"26080","Temple","East Carolina",6,-107,2015-03-05
"26081","Temple","East Carolina",5.5,-110,2016-01-27
"26082","Temple","East Carolina",6.5,-109,2017-02-15
"26083","Temple","Florida State",-9.5,-102,2016-11-24
"26084","Temple","Fordham",16.5,-101,2011-01-05
"26085","Temple","Fordham",12.5,-102,2012-03-03
"26086","Temple","Fordham",11.5,-102,2013-03-06
"26087","Temple","George Washington",6,-106,2011-02-26
"26088","Temple","George Washington",4,-103,2013-01-16
"26089","Temple","George Washington",11,-110,2017-12-03
"26090","Temple","Georgia",3,-108,2013-11-22
"26091","Temple","Georgia",-2.5,-110,2017-12-22
"26092","Temple","Houston U",-2.5,-105,2014-02-09
"26093","Temple","Houston U",-4.5,-102,2016-02-21
"26094","Temple","Houston U",-6,-110,2017-01-28
"26095","Temple","Houston U",-8,-105,2017-12-30
"26096","Temple","Indiana",-12,-108,2013-03-24
"26097","Temple","Iowa",-7,-107,2016-03-18
"26098","Temple","Kansas",-13,-102,2013-01-06
"26099","Temple","Kent State",4.5,-107,2012-11-13
"26100","Temple","La Salle",9.5,-108,2011-02-02
"26101","Temple","La Salle",2.5,-105,2012-02-22
"26102","Temple","La Salle",-6,-105,2014-01-18
"26103","Temple","La Salle",3,-108,2017-11-26
"26104","Temple","Louisville",-22.5,-102,2014-02-27
"26105","Temple","Maryland",-5.5,-102,2010-12-05
"26106","Temple","Massachusetts",7.5,-101,2011-03-02
"26107","Temple","Massachusetts",-2.5,-105,2013-02-16
"26108","Temple","Massachusetts",-4,-105,2016-11-17
"26109","Temple","Memphis U",-14,-105,2014-02-22
"26110","Temple","Memphis U",-3.5,-108,2015-02-07
"26111","Temple","Memphis U",4,-105,2015-03-13
"26112","Temple","Memphis U",-6,-102,2016-01-13
"26113","Temple","Memphis U",-6,-109,2017-02-12
"26114","Temple","Minnesota U",-1,102,2015-11-19
"26115","Temple","NC State",-4.5,-105,2013-03-22
"26116","Temple","North Carolina",-9.5,-105,2015-11-13
"26117","Temple","Ohio",9,-107,2010-12-22
"26118","Temple","Penn State",-9.5,-108,2018-03-14
"26119","Temple","Pennsylvania",9.5,-105,2011-11-14
"26120","Temple","Pennsylvania",4.5,-105,2013-11-09
"26121","Temple","Pennsylvania",10,-110,2015-12-09
"26122","Temple","Pennsylvania",1.5,-102,2018-01-20
"26123","Temple","Rhode Island",8.5,-105,2012-02-04
"26124","Temple","Rice",3,-105,2011-12-19
"26125","Temple","Richmond",1.5,-105,2012-01-14
"26126","Temple","Rutgers",1.5,-102,2014-01-01
"26127","Temple","Saint Josephs",12,-104,2011-01-29
"26128","Temple","Saint Louis",-9,-108,2012-01-11
"26129","Temple","San Diego State",-2.5,-102,2011-03-19
"26130","Temple","SMU",-13,-102,2014-02-06
"26131","Temple","SMU",-7.5,-101,2015-02-19
"26132","Temple","SMU",-4,-101,2015-03-14
"26133","Temple","SMU",-11.5,-105,2017-01-04
"26134","Temple","SMU",-10.5,-107,2018-01-10
"26135","Temple","South Florida",-3,-103,2014-03-08
"26136","Temple","South Florida",7.5,-109,2015-02-04
"26137","Temple","South Florida",8,-110,2016-01-31
"26138","Temple","South Florida",8,-109,2017-03-05
"26139","Temple","South Florida",11,-108,2018-02-10
"26140","Temple","St Joseph's",-1,-103,2016-11-30
"26141","Temple","St. Bonaventure",2,-101,2012-02-15
"26142","Temple","St. Joseph's",2.5,-104,2012-02-25
"26143","Temple","St. Joseph's",-3,-102,2013-02-02
"26144","Temple","St. Joseph's",2,-105,2014-12-03
"26145","Temple","Syracuse",-10,-107,2012-12-22
"26146","Temple","Texas",-7.5,-105,2011-12-17
"26147","Temple","Texas A&M",1,-108,2010-11-28
"26148","Temple","Toledo",12.5,-108,2011-12-07
"26149","Temple","Towson",-5,-107,2013-11-14
"26150","Temple","Tulane",4,-105,2015-01-07
"26151","Temple","Tulane",7,-110,2016-03-06
"26152","Temple","Tulane",8,-109,2017-01-31
"26153","Temple","Tulane",2,-101,2018-02-04
"26154","Temple","Tulsa",-1.5,-107,2015-02-22
"26155","Temple","Tulsa",-6.5,-102,2016-02-23
"26156","Temple","Tulsa",-3,-102,2018-03-04
"26157","Temple","Utah U",-6.5,-102,2015-11-22
"26158","Temple","Villanova",-5,-109,2010-12-30
"26159","Temple","Villanova",4,-104,2012-12-05
"26160","Temple","Villanova",-17,-102,2014-12-14
"26161","Temple","Villanova",-15,-105,2016-12-13
"26162","Temple","West Virginia",-12.5,102,2016-11-25
"26163","Temple","Western Michigan",8,-105,2011-11-17
"26164","Temple","Wichita State",-12.5,-108,2018-02-15
"26165","Temple","Wichita State",-11.5,-107,2018-03-09
"26166","Temple","Wisconsin",-8,-110,2015-12-05
"26167","Temple","Xavier",-1,-109,2011-01-22
"26168","Temple","Xavier",3.5,-105,2013-01-10
"26169","Tenn Chattanooga","Appalachian State",-2.5,-102,2014-01-16
"26170","Tenn Chattanooga","Butler",-16,-105,2014-11-18
"26171","Tenn Chattanooga","Davidson",-11,-103,2014-01-30
"26172","Tenn Chattanooga","Dayton",-12.5,-110,2015-12-12
"26173","Tenn Chattanooga","East Tennessee State",-4.5,-107,2014-03-18
"26174","Tenn Chattanooga","East Tennessee State",3.5,-102,2016-02-13
"26175","Tenn Chattanooga","Eastern Kentucky",-11,-105,2014-02-04
"26176","Tenn Chattanooga","Furman",-2,-104,2014-01-04
"26177","Tenn Chattanooga","Furman",5,-105,2016-01-09
"26178","Tenn Chattanooga","Furman",-14,-105,2018-02-15
"26179","Tenn Chattanooga","Georgia",-14,-101,2013-12-02
"26180","Tenn Chattanooga","Georgia",-10.5,-110,2015-11-13
"26181","Tenn Chattanooga","Illinois",-5.5,-110,2015-11-21
"26182","Tenn Chattanooga","Iowa State",-16.5,-110,2015-11-23
"26183","Tenn Chattanooga","Mercer",5.5,-104,2017-01-14
"26184","Tenn Chattanooga","Mercer",-15,-105,2018-01-15
"26185","Tenn Chattanooga","NC Greensboro",-1.5,-108,2014-02-23
"26186","Tenn Chattanooga","NC Greensboro",4.5,-110,2016-01-21
"26187","Tenn Chattanooga","NC Greensboro",-15.5,-103,2018-02-23
"26188","Tenn Chattanooga","Nevada",-14.5,-105,2013-11-22
"26189","Tenn Chattanooga","Samford",1.5,-105,2014-02-08
"26190","Tenn Chattanooga","Samford",3,-105,2017-02-22
"26191","Tenn Chattanooga","Samford",-1.5,-105,2017-12-30
"26192","Tenn Chattanooga","Tennessee Tech",-4,-105,2014-11-22
"26193","Tenn Chattanooga","The Citadel",5,-108,2014-01-06
"26194","Tenn Chattanooga","The Citadel",7.5,-110,2017-02-27
"26195","Tenn Chattanooga","UAB",-18.5,-105,2013-12-18
"26196","Tenn Chattanooga","UAB",-11.5,-110,2017-11-13
"26197","Tenn Chattanooga","UCLA",-23.5,-105,2013-11-24
"26198","Tenn Chattanooga","UL Monroe",2.5,-109,2015-11-30
"26199","Tenn Chattanooga","Vanderbilt",-3.5,-105,2016-12-17
"26200","Tenn Chattanooga","VMI",13.5,-103,2017-02-15
"26201","Tenn Chattanooga","Western Carolina",-7,-107,2014-02-27
"26202","Tenn Chattanooga","Western Carolina",14.5,-110,2016-12-31
"26203","Tenn Chattanooga","Wisconsin",-28,-105,2014-11-16
"26204","Tenn Chattanooga","Wofford",-7,-108,2014-01-18
"26205","Tenn Chattanooga","Wofford",3,-104,2016-01-11
"26206","Tenn Chattanooga","Wofford",4,-105,2017-02-11
"26207","Tenn Martin","Canisius",-2.5,-103,2016-11-21
"26208","Tenn Martin","Duquesne",-5.5,-106,2016-11-23
"26209","Tenn Martin","Kentucky",-29,103,2016-11-25
"26210","Tenn Martin","Mississippi",-17.5,-106,2016-11-11
"26211","Tenn Martin","UAB",-16.5,-110,2011-11-27
"26212","TENN Martin","Ohio",-16.5,-110,2011-11-13
"26213","Tenn. Martin","Austin Peay",-15,-109,2011-02-03
"26214","Tenn. Martin","Central Arkansas",4,-105,2010-12-08
"26215","Tenn. Martin","Eastern Illinois",-6,-111,2011-02-15
"26216","Tenn. Martin","Eastern Kentucky",-12.5,-105,2010-12-04
"26217","Tenn. Martin","Jacksonville St.",-6.5,-108,2011-01-15
"26218","Tenn. Martin","Morehead State",-18.5,-106,2010-12-02
"26219","Tenn. Martin","Murray State",-19,100,2011-01-29
"26220","Tenn. Martin","Ohio State",-38.5,-108,2010-12-27
"26221","Tenn. Martin","SE Missouri State",-5,-101,2011-01-03
"26222","Tenn. Martin","Tennessee",-29,-106,2010-12-29
"26223","Tenn. Martin","Tennessee State",-10,-104,2011-02-05
"26224","Tenn. Martin","Tennessee State",-7,100,2011-03-02
"26225","Tenn. Martin","Tennessee Tech",-11,-109,2011-01-13
"26226","Tenn. Martin","Tennessee Tech",-7,-107,2011-03-03
"26227","Tennesee","Xavier",-2,-109,2013-11-29
"26228","Tennesee State","Auburn",-13,-103,2013-11-26
"26229","Tennesee State","Wichita State",-24,-107,2013-11-16
"26230","Tennesee Tech","Tennesee",-20,-110,2013-12-07
"26231","Tennesee Tech","Texas A&M Corpus",1.5,-102,2013-11-16
"26232","Tennesse State","Hawaii",-9.5,-105,2013-11-08
"26233","Tennesse State","Mercer",-4,-108,2012-03-13
"26234","Tennesse State","Murray State",-7,-105,2012-03-03
"26235","Tennesse State","Western Michigan",-9.5,-105,2013-11-11
"26236","Tennesse Tech","Georgia State",-9,-103,2012-03-13
"26237","Tennesse Tech","IPFW",-3,-105,2013-11-17
"26238","Tennesse Tech","Middle Eastern Shore",14.5,-105,2017-11-25
"26239","Tennesse Tech","Texas Pan American",7.5,-102,2013-11-15
"26240","Tennessee","Alabama",-4,-105,2012-02-18
"26241","Tennessee","Alabama",-6.5,-105,2013-01-12
"26242","Tennessee","Alabama",1.5,-101,2013-03-15
"26243","Tennessee","Alabama",2,-105,2014-02-01
"26244","Tennessee","Alabama",-2.5,-110,2016-01-26
"26245","Tennessee","Alabama",2,-102,2018-02-10
"26246","Tennessee","Arkansas",1,-102,2011-01-08
"26247","Tennessee","Arkansas",7,-109,2011-03-10
"26248","Tennessee","Arkansas",-6.5,-108,2013-02-02
"26249","Tennessee","Arkansas",-10.5,-102,2015-01-27
"26250","Tennessee","Arkansas",-6,-108,2015-03-13
"26251","Tennessee","Arkansas",-7,-108,2016-02-06
"26252","Tennessee","Arkansas",-5,-107,2017-12-30
"26253","Tennessee","Auburn",9,-107,2011-02-03
"26254","Tennessee","Auburn",5,-105,2013-03-06
"26255","Tennessee","Auburn",4,-102,2014-03-05
"26256","Tennessee","Auburn",-1.5,-102,2016-01-02
"26257","Tennessee","Auburn",1,100,2017-01-31
"26258","Tennessee","Butler",-13,-105,2015-12-12
"26259","Tennessee","Chaminade",18,-103,2011-11-23
"26260","Tennessee","Charlotte",12.5,-108,2010-12-17
"26261","Tennessee","College Charleston",1,-105,2011-12-14
"26262","Tennessee","Connecticut",-6,-102,2011-01-22
"26263","Tennessee","Craminade",13.5,-104,2016-11-23
"26264","Tennessee","Duke",-11.5,-105,2011-11-21
"26265","Tennessee","East Tennessee State",-3.5,-105,2016-12-22
"26266","Tennessee","Florida",-5.5,-107,2011-02-12
"26267","Tennessee","Florida",-3.5,-107,2011-03-11
"26268","Tennessee","Florida",-12.5,-102,2012-02-11
"26269","Tennessee","Florida",-8.5,-105,2014-01-25
"26270","Tennessee","Florida",-6,-107,2014-03-15
"26271","Tennessee","Florida",-6.5,-103,2015-02-28
"26272","Tennessee","Florida",-12.5,-105,2017-01-07
"26273","Tennessee","George Washington",-5.5,-105,2015-11-27
"26274","Tennessee","Georgetown",-8,-108,2012-11-30
"26275","Tennessee","Georgia",-5,-105,2011-01-18
"26276","Tennessee","Georgia",-1.5,-107,2012-01-18
"26277","Tennessee","Georgia",2,-109,2013-03-02
"26278","Tennessee","Georgia",-6,-108,2015-02-07
"26279","Tennessee","Georgia",-4,-102,2016-01-13
"26280","Tennessee","Georgia",-1,-110,2017-03-09
"26281","Tennessee","Georgia",2.5,-108,2018-02-17
"26282","Tennessee","Georgia Tech",-7,-108,2015-11-16
"26283","Tennessee","Georgia Tech",6,-105,2017-12-03
"26284","Tennessee","Gonzaga",-9.5,-110,2015-12-19
"26285","Tennessee","Iowa State",2.5,-102,2018-01-27
"26286","Tennessee","Kansas",-9,-105,2014-11-28
"26287","Tennessee","Kentucky",-8.5,-104,2011-02-08
"26288","Tennessee","Kentucky",-15.5,-103,2012-01-31
"26289","Tennessee","Kentucky",-13,-103,2013-01-15
"26290","Tennessee","Kentucky",-9,-103,2014-01-18
"26291","Tennessee","Kentucky",-16.5,-103,2016-02-18
"26292","Tennessee","Kentucky",-15,-105,2017-02-14
"26293","Tennessee","Kentucky",-2,-110,2018-02-06
"26294","Tennessee","LSU",-2,-105,2012-02-29
"26295","Tennessee","LSU",-3.5,-105,2014-01-07
"26296","Tennessee","LSU",-7.5,-103,2015-03-04
"26297","Tennessee","LSU",-5,-105,2016-03-11
"26298","Tennessee","LSU",6,-103,2017-03-01
"26299","Tennessee","Marquette",2.5,-107,2014-11-30
"26300","Tennessee","Massachusetts",6,-105,2014-03-21
"26301","Tennessee","Memphis",-8,-103,2012-01-04
"26302","Tennessee","Michigan",-2,-109,2014-03-28
"26303","Tennessee","Mississippi",-1.5,-108,2011-01-29
"26304","Tennessee","Mississippi",-8.5,-108,2013-01-24
"26305","Tennessee","Mississippi",2.5,-110,2017-01-17
"26306","Tennessee","Mississippi",3.5,-105,2018-02-24
"26307","Tennessee","Mississippi State",-7,-103,2012-01-12
"26308","Tennessee","Mississippi State",9.5,-105,2014-02-26
"26309","Tennessee","Mississippi State",2,-105,2015-01-07
"26310","Tennessee","Mississippi State",-3,-105,2016-01-16
"26311","Tennessee","Mississippi State",3.5,-110,2017-02-04
"26312","Tennessee","Mississippi State",-2,-103,2018-02-27
"26313","Tennessee","Missouri",-2.5,-103,2014-02-15
"26314","Tennessee","Missouri",1,-112,2015-01-17
"26315","Tennessee","Missouri",3,-105,2016-02-13
"26316","Tennessee","NC State",-4.5,-107,2014-12-17
"26317","Tennessee","NC State",7,-118,2017-11-24
"26318","Tennessee","North Carolina",-19.5,-105,2016-12-11
"26319","Tennessee","Oakland",1,-102,2011-11-28
"26320","Tennessee","Oregon",-14,-106,2016-11-22
"26321","Tennessee","Pittsburgh",-8,-108,2010-12-11
"26322","Tennessee","Purdue",-8.5,-105,2017-11-22
"26323","Tennessee","South Carolina",4.5,100,2011-03-03
"26324","Tennessee","South Carolina",2,-103,2012-02-25
"26325","Tennessee","South Carolina",2,-105,2013-02-10
"26326","Tennessee","South Carolina",-7,-101,2015-01-20
